text_id,annotator_id,joy,trust,anticipation,surprise,fear,sadness,disgust,anger,valence,arousal
3676,18,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,-2.0,3.0
3897,18,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3603,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0
3969,18,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
3648,18,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
3895,18,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-2.0,3.0
3981,18,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,-1.0,2.0
3930,18,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0
3978,18,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-2.0,2.0
3822,18,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-2.0,2.0
3827,18,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-2.0,3.0
3868,18,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-2.0,2.0
3732,18,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3782,18,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
3736,18,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
3656,18,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0
3935,18,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-2.0,2.0
3950,18,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0
3975,18,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
3861,18,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,-2.0,3.0
3915,18,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
3793,18,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,-2.0,2.0
3698,18,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3806,18,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3810,18,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
3899,18,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,-2.0,2.0
3887,18,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3683,18,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
3834,18,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0
3768,18,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,-2.0,2.0
3679,18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3630,18,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,-2.0,3.0
3608,18,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
3750,18,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
3799,18,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,-2.0,2.0
3852,18,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
3661,18,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3903,18,0.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,-2.0,3.0
3650,18,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0
3962,18,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,-2.0,3.0
3936,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3949,18,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3742,18,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,-2.0,3.0
3790,18,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0
3754,18,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
3690,18,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,-2.0,3.0
3943,18,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0
3641,18,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0
3726,18,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,-2.0,2.0
3651,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,-2.0,2.0
