text_id,annotator_id,joy,trust,anticipation,surprise,fear,sadness,disgust,anger,valence,arousal
1378,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0
1317,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1554,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1202,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,2.0
1390,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1567,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1489,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
1401,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1541,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1532,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0
1425,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
1239,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1257,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0
1492,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1291,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1225,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1426,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
1597,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1521,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
1232,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
1576,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1495,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1491,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1266,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,1.0
1284,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
1434,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1314,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1598,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1213,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1538,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
1530,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0
1579,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
1228,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0
1494,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0
1393,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0
1342,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0
1250,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
1427,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,1.0
1448,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1466,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1227,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1263,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1555,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1546,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
1560,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
1511,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1562,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1537,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
