text_id,annotator_id,joy,trust,anticipation,surprise,fear,sadness,disgust,anger,valence,arousal
3676,18,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,-2.0,3.0
3897,18,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3603,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,1.0
3969,18,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
3648,18,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
3895,18,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-2.0,3.0
3981,18,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,-1.0,2.0
3930,18,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0
3978,18,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-2.0,2.0
3822,18,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-2.0,2.0
3827,18,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-2.0,3.0
3868,18,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-2.0,2.0
3732,18,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3782,18,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
3736,18,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
3656,18,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0
3935,18,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,-2.0,2.0
3950,18,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0
3975,18,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
3861,18,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,-2.0,3.0
3915,18,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
3793,18,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,-2.0,2.0
3698,18,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3806,18,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3810,18,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
