text_id,annotator_id,joy,trust,anticipation,surprise,fear,sadness,disgust,anger,valence,arousal
5328,23,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
5281,23,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,-2.0,1.0
5566,23,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5477,23,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5527,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,2.0
5578,23,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
5417,23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.0,2.0
5315,23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0
5415,23,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5307,23,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5401,23,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,3.0
5306,23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,-2.0,2.0
5420,23,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-2.0,3.0
5378,23,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
5391,23,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,2.0
5245,23,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5363,23,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
5425,23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.0,2.0
5592,23,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5286,23,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0
5340,23,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,-2.0,2.0
5597,23,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
5357,23,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-2.0,1.0
5227,23,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,-1.0,1.0
5276,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,3.0
5482,23,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,1.0
5296,23,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,-1.0,2.0
5370,23,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,-1.0,1.0
5356,23,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
5240,23,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
5595,23,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
5518,23,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5512,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,2.0
5386,23,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
5317,23,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
5432,23,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
5402,23,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0
5539,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5437,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5300,23,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5574,23,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0
5538,23,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
5416,23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,2.0
5310,23,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5533,23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
5491,23,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,-2.0,3.0
5330,23,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0
5589,23,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-2.0,2.0
5279,23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.0,2.0
5543,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0
5485,23,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
5478,23,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
5499,23,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-2.0,1.0
5352,23,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,-1.0,2.0
5251,23,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
5594,23,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,2.0
5596,23,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
