text_id,annotator_id,joy,trust,anticipation,surprise,fear,sadness,disgust,anger,valence,arousal
3573,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3293,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0
3454,15,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,-2.0,2.0
3336,15,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,1.0
3233,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,1.0
3410,15,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0
3556,15,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3247,15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3538,15,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0
3492,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,1.0
3411,15,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-2.0,1.0
3540,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.0,2.0
3461,15,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.0,1.0
3365,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3432,15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,-1.0,3.0
3269,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3414,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,1.0
3543,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,2.0
3529,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0
3425,15,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3599,15,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
3202,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3268,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3312,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,1.0
3252,15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3390,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2.0,1.0
3521,15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,-2.0,2.0
3295,15,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3419,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3426,15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3593,15,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-2.0,3.0
3377,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3308,15,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-2.0,1.0
3413,15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,1.0
3315,15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3256,15,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,-2.0,1.0
3229,15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3367,15,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3280,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,1.0
3358,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.0,1.0
3200,15,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,1.0
3307,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3385,15,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3334,15,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,-2.0,1.0
3379,15,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3220,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0
3310,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3351,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,1.0
3570,15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-2.0,1.0
3576,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,2.0
3574,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3473,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3501,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0
3342,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3470,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0
3201,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,2.0
3511,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3478,15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3438,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3552,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3565,15,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
3374,15,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,2.0
3239,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3519,15,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3518,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,2.0
3347,15,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3287,15,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
3255,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0
3376,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0
3495,15,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-2.0,2.0
3510,15,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3456,15,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
3575,15,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,-2.0,2.0
3313,15,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,-1.0,1.0
3355,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3208,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3545,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,2.0
3440,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0
3397,15,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,-2.0,3.0
3469,15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-2.0,1.0
3498,15,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0
3472,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0
3329,15,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
3422,15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-1.0,1.0
3210,15,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3553,15,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-2.0,1.0
3517,15,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
3372,15,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-1.0,2.0
3306,15,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,-2.0,2.0
3434,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3515,15,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
3389,15,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
3346,15,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
3330,15,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3394,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
