text_id,annotator_id,joy,trust,anticipation,surprise,fear,sadness,disgust,anger,valence,arousal
2391,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
2028,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,1.0
2017,10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,-2.0,2.0
2074,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
2268,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2119,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0
2081,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
2389,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2026,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,3.0
2381,10,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,-2.0,2.0
2123,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,2.0
2292,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2380,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2370,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,1.0
2305,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
2038,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2005,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2151,10,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0
2221,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
2311,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.0,2.0
2201,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
2304,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2214,10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,0.0
2365,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2190,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2205,10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,2.0
2121,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
2244,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2072,10,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,-2.0,2.0
2076,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2153,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0
2398,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
2233,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
2020,10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
2195,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,-2.0,3.0
2332,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,0.0
2341,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.0,3.0
2167,10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,1.0
2016,10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2395,10,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2399,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2098,10,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,2.0
2394,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2225,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,1.0
2396,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
2059,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
2316,10,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2027,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0
2352,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2374,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
2255,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2368,10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,3.0
2062,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0
2375,10,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
2124,10,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,-2.0,3.0
2312,10,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2293,10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,2.0
2361,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.0,0.0
2241,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,-2.0,1.0
2011,10,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0
2258,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0
2136,10,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-2.0,0.0
2043,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2288,10,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,2.0
2357,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0
2349,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0
2227,10,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,-2.0,2.0
2039,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2376,10,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0
2137,10,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2004,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0
